date,time,price,target_base_price,entry_price,since_entry_change_pct,predicted_trend,trend_code,confidence,next_change_pct,actual_trend,correct,year
2025-10-30,2025-10-30 08:00,111366.72,111366.72,114048.93,-2.35,中性,1,29.19,-0.59,跌,False,2025
2025-10-30,2025-10-30 09:00,110714.31,110714.31,114048.93,-2.92,中性,1,29.4,-0.49,跌,False,2025
2025-10-30,2025-10-30 10:00,110171.69,110171.69,114048.93,-3.4,中性,1,29.42,-0.06,平,True,2025
2025-10-30,2025-10-30 11:00,110105.75,110105.75,114048.93,-3.46,中性,1,29.43,-0.35,跌,False,2025
2025-10-30,2025-10-30 12:00,109717.29,109717.29,114048.93,-3.8,中性,1,29.4,-1.21,跌,False,2025
2025-10-30,2025-10-30 13:00,108387.86,108387.86,114048.93,-4.96,中性,1,29.18,-0.7,跌,False,2025
2025-10-30,2025-10-30 14:00,107627.16,107627.16,114048.93,-5.63,中性,1,28.67,0.61,涨,False,2025
2025-10-30,2025-10-30 15:00,108285.54,108285.54,114048.93,-5.05,中性,1,28.38,-0.53,跌,False,2025
2025-10-30,2025-10-30 16:00,107711.56,107711.56,114048.93,-5.56,中性,1,28.06,0.4,涨,False,2025
2025-10-30,2025-10-30 17:00,108144.57,108144.57,114048.93,-5.18,中性,1,28.01,-0.61,跌,False,2025
2025-10-30,2025-10-30 18:00,107486.69,107486.69,114048.93,-5.75,中性,1,27.89,-0.6,跌,False,2025
2025-10-30,2025-10-30 19:00,106837.09,106837.09,114048.93,-6.32,中性,1,27.82,-0.28,跌,False,2025
2025-10-30,2025-10-30 20:00,106536.39,106536.39,114048.93,-6.59,中性,1,27.82,0.91,涨,False,2025
2025-10-30,2025-10-30 21:00,107510.91,107510.91,114048.93,-5.73,中性,1,27.99,0.37,涨,False,2025
2025-10-30,2025-10-30 22:00,107907.68,107907.68,114048.93,-5.38,中性,1,28.3,0.0,平,True,2025
2025-10-30,2025-10-30 23:00,107912.81,107912.81,114048.93,-5.38,中性,1,28.73,0.38,涨,False,2025
2025-10-31,2025-10-31 00:00,108322.88,108322.88,114048.93,-5.02,中性,1,29.31,0.92,涨,False,2025
2025-10-31,2025-10-31 01:00,109317.21,109317.21,114048.93,-4.15,中性,1,30.01,0.28,涨,False,2025
2025-10-31,2025-10-31 02:00,109619.77,109619.77,114048.93,-3.88,中性,1,30.58,-0.69,跌,False,2025
2025-10-31,2025-10-31 03:00,108857.99,108857.99,114048.93,-4.55,中性,1,30.55,0.34,涨,False,2025
2025-10-31,2025-10-31 04:00,109227.86,109227.86,114048.93,-4.23,中性,1,30.26,0.78,涨,False,2025
2025-10-31,2025-10-31 05:00,110084.02,110084.02,114048.93,-3.48,中性,1,29.77,-0.17,跌,False,2025
2025-10-31,2025-10-31 06:00,109899.15,109899.15,114048.93,-3.64,中性,1,29.19,-0.23,跌,False,2025
2025-10-31,2025-10-31 07:00,109650.0,109650.0,114048.93,-3.86,中性,1,28.44,-0.18,跌,False,2025
2025-10-31,2025-10-31 08:00,109449.31,109449.31,114048.93,-4.03,中性,1,27.54,0.56,涨,False,2025
2025-10-31,2025-10-31 09:00,110062.44,110062.44,114048.93,-3.5,中性,1,26.56,-0.19,跌,False,2025
2025-10-31,2025-10-31 10:00,109848.39,109848.39,114048.93,-3.68,中性,1,25.7,-0.03,平,True,2025
2025-10-31,2025-10-31 11:00,109819.2,109819.2,114048.93,-3.71,中性,1,24.9,0.54,涨,False,2025
2025-10-31,2025-10-31 12:00,110415.61,110415.61,114048.93,-3.19,中性,1,24.15,-0.69,跌,False,2025
2025-10-31,2025-10-31 13:00,109653.19,109653.19,114048.93,-3.85,中性,1,23.27,0.46,涨,False,2025
2025-10-31,2025-10-31 14:00,110157.54,110157.54,114048.93,-3.41,中性,1,22.34,0.57,涨,False,2025
2025-10-31,2025-10-31 15:00,110790.14,110790.14,114048.93,-2.86,中性,1,21.46,-0.53,跌,False,2025
2025-10-31,2025-10-31 16:00,110202.9,110202.9,114048.93,-3.37,中性,1,20.63,-1.23,跌,False,2025
2025-10-31,2025-10-31 17:00,108845.4,108845.4,114048.93,-4.56,中性,1,19.68,0.42,涨,False,2025
2025-10-31,2025-10-31 18:00,109299.98,109299.98,114048.93,-4.16,中性,1,19.11,0.14,涨,False,2025
2025-10-31,2025-10-31 19:00,109452.35,109452.35,114048.93,-4.03,中性,1,18.69,0.34,涨,False,2025
2025-10-31,2025-10-31 20:00,109828.78,109828.78,114048.93,-3.7,中性,1,18.47,-0.3,跌,False,2025
2025-10-31,2025-10-31 21:00,109493.85,109493.85,114048.93,-3.99,中性,1,18.35,0.06,平,True,2025
2025-10-31,2025-10-31 22:00,109558.48,109558.48,114048.93,-3.94,中性,1,18.38,0.02,平,True,2025
2025-10-31,2025-10-31 23:00,109580.09,109580.09,114048.93,-3.92,中性,1,18.54,0.03,平,True,2025
2025-11-01,2025-11-01 00:00,109608.01,109608.01,114048.93,-3.89,中性,1,18.8,0.11,涨,False,2025
2025-11-01,2025-11-01 01:00,109730.78,109730.78,114048.93,-3.79,中性,1,19.18,0.0,平,True,2025
2025-11-01,2025-11-01 02:00,109734.11,109734.11,114048.93,-3.78,中性,1,19.69,0.05,平,True,2025
2025-11-01,2025-11-01 03:00,109790.27,109790.27,114048.93,-3.73,中性,1,20.29,0.4,涨,False,2025
2025-11-01,2025-11-01 04:00,110226.37,110226.37,114048.93,-3.35,中性,1,21.02,0.06,平,True,2025
2025-11-01,2025-11-01 05:00,110291.67,110291.67,114048.93,-3.29,中性,1,22.06,-0.14,跌,False,2025
2025-11-01,2025-11-01 06:00,110140.79,110140.79,114048.93,-3.43,中性,1,23.28,-0.12,跌,False,2025
2025-11-01,2025-11-01 07:00,110004.82,110004.82,114048.93,-3.55,中性,1,24.4,0.06,平,True,2025
2025-11-01,2025-11-01 08:00,110071.4,110071.4,114048.93,-3.49,中性,1,25.02,0.16,涨,False,2025
2025-11-01,2025-11-01 09:00,110248.88,110248.88,114048.93,-3.33,中性,1,25.6,-0.23,跌,False,2025
2025-11-01,2025-11-01 10:00,109991.29,109991.29,114048.93,-3.56,中性,1,26.21,0.14,涨,False,2025
2025-11-01,2025-11-01 11:00,110147.83,110147.83,114048.93,-3.42,中性,1,27.24,-0.01,平,True,2025
2025-11-01,2025-11-01 12:00,110137.59,110137.59,114048.93,-3.43,中性,1,27.99,-0.11,跌,False,2025
2025-11-01,2025-11-01 13:00,110017.27,110017.27,114048.93,-3.54,中性,1,28.65,-0.06,平,True,2025
2025-11-01,2025-11-01 14:00,109946.27,109946.27,114048.93,-3.6,中性,1,29.17,-0.01,平,True,2025
2025-11-01,2025-11-01 15:00,109933.85,109933.85,114048.93,-3.61,中性,1,29.37,0.34,涨,False,2025
2025-11-01,2025-11-01 16:00,110310.65,110310.65,114048.93,-3.28,中性,1,29.49,0.14,涨,False,2025
2025-11-01,2025-11-01 17:00,110464.33,110464.33,114048.93,-3.14,中性,1,29.58,-0.23,跌,False,2025
2025-11-01,2025-11-01 18:00,110208.97,110208.97,114048.93,-3.37,中性,1,29.57,0.12,涨,False,2025
2025-11-01,2025-11-01 19:00,110341.27,110341.27,114048.93,-3.25,中性,1,29.61,-0.04,平,True,2025
2025-11-01,2025-11-01 20:00,110299.99,110299.99,114048.93,-3.29,中性,1,29.65,0.1,平,True,2025
2025-11-01,2025-11-01 21:00,110406.2,110406.2,114048.93,-3.19,中性,1,29.64,-0.49,跌,False,2025
2025-11-01,2025-11-01 22:00,109862.85,109862.85,114048.93,-3.67,中性,1,29.38,0.21,涨,False,2025
2025-11-01,2025-11-01 23:00,110092.78,110092.78,114048.93,-3.47,中性,1,29.26,0.0,平,True,2025
2025-11-02,2025-11-02 00:00,110098.1,110098.1,114048.93,-3.46,中性,1,29.18,-0.11,跌,False,2025
2025-11-02,2025-11-02 01:00,109974.09,109974.09,114048.93,-3.57,中性,1,29.07,0.0,平,True,2025
2025-11-02,2025-11-02 02:00,109978.01,109978.01,114048.93,-3.57,中性,1,29.05,0.03,平,True,2025
2025-11-02,2025-11-02 03:00,110015.77,110015.77,114048.93,-3.54,中性,1,29.08,0.03,平,True,2025
2025-11-02,2025-11-02 04:00,110053.23,110053.23,114048.93,-3.5,中性,1,29.14,0.56,涨,False,2025
2025-11-02,2025-11-02 05:00,110670.27,110670.27,114048.93,-2.96,中性,1,29.17,-0.16,跌,False,2025
2025-11-02,2025-11-02 06:00,110497.98,110497.98,114048.93,-3.11,中性,1,29.06,0.15,涨,False,2025
2025-11-02,2025-11-02 07:00,110663.89,110663.89,114048.93,-2.97,中性,1,28.86,0.21,涨,False,2025
2025-11-02,2025-11-02 08:00,110895.53,110895.53,114048.93,-2.76,中性,1,28.54,-0.04,平,True,2025
2025-11-02,2025-11-02 09:00,110850.17,110850.17,114048.93,-2.8,中性,1,28.16,-0.12,跌,False,2025
2025-11-02,2025-11-02 10:00,110714.0,110714.0,114048.93,-2.92,中性,1,27.7,-0.2,跌,False,2025
2025-11-02,2025-11-02 11:00,110492.0,110492.0,114048.93,-3.12,中性,1,27.17,0.64,涨,False,2025
2025-11-02,2025-11-02 12:00,111196.99,111196.99,114048.93,-2.5,中性,1,26.64,-0.41,跌,False,2025
2025-11-02,2025-11-02 13:00,110736.24,110736.24,114048.93,-2.9,中性,1,26.19,-0.15,跌,False,2025
2025-11-02,2025-11-02 14:00,110568.65,110568.65,114048.93,-3.05,中性,1,26.01,-0.13,跌,False,2025
2025-11-02,2025-11-02 15:00,110422.24,110422.24,114048.93,-3.18,中性,1,25.85,-0.28,跌,False,2025
2025-11-02,2025-11-02 16:00,110117.48,110117.48,114048.93,-3.45,中性,1,25.74,-0.0,平,True,2025
2025-11-02,2025-11-02 17:00,110115.34,110115.34,114048.93,-3.45,中性,1,25.68,0.07,平,True,2025
2025-11-02,2025-11-02 18:00,110190.4,110190.4,114048.93,-3.38,中性,1,25.67,0.13,涨,False,2025
2025-11-02,2025-11-02 19:00,110331.0,110331.0,114048.93,-3.26,中性,1,25.7,-0.14,跌,False,2025
2025-11-02,2025-11-02 20:00,110180.84,110180.84,114048.93,-3.39,中性,1,25.77,-0.09,平,True,2025
2025-11-02,2025-11-02 21:00,110086.7,110086.7,114048.93,-3.47,中性,1,25.88,-0.09,平,True,2025
2025-11-02,2025-11-02 22:00,109990.9,109990.9,114048.93,-3.56,中性,1,26.05,-0.08,平,True,2025
2025-11-02,2025-11-02 23:00,109899.99,109899.99,114048.93,-3.64,中性,1,26.24,0.58,涨,False,2025
2025-11-03,2025-11-03 00:00,110540.68,110540.68,114048.93,-3.08,中性,1,26.47,-0.71,跌,False,2025
2025-11-03,2025-11-03 01:00,109757.11,109757.11,114048.93,-3.76,中性,1,26.65,-0.08,平,True,2025
2025-11-03,2025-11-03 02:00,109665.5,109665.5,114048.93,-3.84,中性,1,26.83,-0.58,跌,False,2025
2025-11-03,2025-11-03 03:00,109033.83,109033.83,114048.93,-4.4,中性,1,26.92,-1.01,跌,False,2025
2025-11-03,2025-11-03 04:00,107937.45,107937.45,114048.93,-5.36,中性,1,26.85,-0.03,平,True,2025
2025-11-03,2025-11-03 05:00,107900.37,107900.37,114048.93,-5.39,中性,1,26.77,-0.27,跌,False,2025
2025-11-03,2025-11-03 06:00,107606.75,107606.75,114048.93,-5.65,中性,1,26.8,-0.1,跌,False,2025
2025-11-03,2025-11-03 07:00,107494.23,107494.23,114048.93,-5.75,中性,1,26.95,-0.02,平,True,2025
2025-11-03,2025-11-03 08:00,107468.23,107468.23,114048.93,-5.77,中性,1,27.24,0.11,涨,False,2025
2025-11-03,2025-11-03 09:00,107586.97,107586.97,114048.93,-5.67,中性,1,27.6,-0.36,跌,False,2025
2025-11-03,2025-11-03 10:00,107197.94,107197.94,114048.93,-6.01,中性,1,28.01,-0.21,跌,False,2025
2025-11-03,2025-11-03 11:00,106974.99,106974.99,114048.93,-6.2,中性,1,28.43,0.76,涨,False,2025
2025-11-03,2025-11-03 12:00,107787.42,107787.42,114048.93,-5.49,中性,1,28.79,-0.02,平,True,2025
2025-11-03,2025-11-03 13:00,107768.9,107768.9,114048.93,-5.51,中性,1,29.18,0.13,涨,False,2025
2025-11-03,2025-11-03 14:00,107908.68,107908.68,114048.93,-5.38,中性,1,29.66,0.14,涨,False,2025
2025-11-03,2025-11-03 15:00,108059.99,108059.99,114048.93,-5.25,中性,1,30.18,-2.14,跌,False,2025
2025-11-03,2025-11-03 16:00,105745.71,105745.71,114048.93,-7.28,中性,1,30.18,0.88,涨,False,2025
2025-11-03,2025-11-03 17:00,106678.44,106678.44,114048.93,-6.46,中性,1,30.14,0.75,涨,False,2025
2025-11-03,2025-11-03 18:00,107481.19,107481.19,114048.93,-5.76,中性,1,30.13,-0.48,跌,False,2025
2025-11-03,2025-11-03 19:00,106961.62,106961.62,114048.93,-6.21,中性,1,30.05,0.12,涨,False,2025
2025-11-03,2025-11-03 20:00,107090.0,107090.0,114048.93,-6.1,中性,1,29.97,-0.4,跌,False,2025
2025-11-03,2025-11-03 21:00,106657.55,106657.55,114048.93,-6.48,中性,1,29.83,0.22,涨,False,2025
2025-11-03,2025-11-03 22:00,106888.71,106888.71,114048.93,-6.28,中性,1,29.82,-0.37,跌,False,2025
2025-11-03,2025-11-03 23:00,106489.95,106489.95,114048.93,-6.63,中性,1,29.57,0.09,平,True,2025
2025-11-04,2025-11-04 00:00,106583.04,106583.04,114048.93,-6.55,中性,1,29.23,-0.1,跌,False,2025
2025-11-04,2025-11-04 01:00,106471.45,106471.45,114048.93,-6.64,中性,1,28.69,0.53,涨,False,2025
2025-11-04,2025-11-04 02:00,107040.01,107040.01,114048.93,-6.15,中性,1,28.12,-0.52,跌,False,2025
2025-11-04,2025-11-04 03:00,106482.6,106482.6,114048.93,-6.63,中性,1,27.67,0.64,涨,False,2025
2025-11-04,2025-11-04 04:00,107158.79,107158.79,114048.93,-6.04,中性,1,27.34,-0.38,跌,False,2025
2025-11-04,2025-11-04 05:00,106750.14,106750.14,114048.93,-6.4,中性,1,26.96,-2.37,跌,False,2025
2025-11-04,2025-11-04 06:00,104215.76,104215.76,114048.93,-8.62,中性,1,25.99,0.53,涨,False,2025
2025-11-04,2025-11-04 07:00,104766.14,104766.14,114048.93,-8.14,中性,1,25.32,-0.26,跌,False,2025
2025-11-04,2025-11-04 08:00,104490.72,104490.72,114048.93,-8.38,中性,1,24.75,-0.42,跌,False,2025
2025-11-04,2025-11-04 09:00,104051.9,104051.9,114048.93,-8.77,中性,1,24.3,-0.19,跌,False,2025
2025-11-04,2025-11-04 10:00,103857.96,103857.96,114048.93,-8.94,中性,1,24.08,-0.04,平,True,2025
2025-11-04,2025-11-04 11:00,103816.39,103816.39,114048.93,-8.97,中性,1,24.12,0.74,涨,False,2025
2025-11-04,2025-11-04 12:00,104584.76,104584.76,114048.93,-8.3,中性,1,24.44,-0.6,跌,False,2025
2025-11-04,2025-11-04 13:00,103952.54,103952.54,114048.93,-8.85,中性,1,24.85,-0.03,平,True,2025
2025-11-04,2025-11-04 14:00,103924.25,103924.25,114048.93,-8.88,中性,1,25.43,0.55,涨,False,2025
2025-11-04,2025-11-04 15:00,104500.01,104500.01,114048.93,-8.37,中性,1,26.02,-1.25,跌,False,2025
2025-11-04,2025-11-04 16:00,103197.01,103197.01,114048.93,-9.52,中性,1,26.22,-0.91,跌,False,2025
2025-11-04,2025-11-04 17:00,102257.7,102257.7,114048.93,-10.34,中性,1,26.1,-1.12,跌,False,2025
2025-11-04,2025-11-04 18:00,101114.83,101114.83,114048.93,-11.34,中性,1,25.72,0.25,涨,False,2025
2025-11-04,2025-11-04 19:00,101363.98,101363.98,114048.93,-11.12,中性,1,25.49,-0.81,跌,False,2025
2025-11-04,2025-11-04 20:00,100542.64,100542.64,114048.93,-11.84,中性,1,25.18,0.21,涨,False,2025
2025-11-04,2025-11-04 21:00,100755.43,100755.43,114048.93,-11.66,中性,1,25.03,-0.44,跌,False,2025
2025-11-04,2025-11-04 22:00,100311.46,100311.46,114048.93,-12.05,中性,1,24.76,0.98,涨,False,2025
2025-11-04,2025-11-04 23:00,101295.71,101295.71,114048.93,-11.18,中性,1,24.61,0.2,涨,False,2025
2025-11-05,2025-11-05 00:00,101497.22,101497.22,114048.93,-11.01,中性,1,24.65,-0.92,跌,False,2025
2025-11-05,2025-11-05 01:00,100564.3,100564.3,114048.93,-11.82,中性,1,24.54,0.2,涨,False,2025
2025-11-05,2025-11-05 02:00,100761.62,100761.62,114048.93,-11.65,中性,1,24.36,0.91,涨,False,2025
2025-11-05,2025-11-05 03:00,101677.93,101677.93,114048.93,-10.85,中性,1,24.34,0.44,涨,False,2025
2025-11-05,2025-11-05 04:00,102130.0,102130.0,114048.93,-10.45,中性,1,24.41,-0.13,跌,False,2025
2025-11-05,2025-11-05 05:00,101998.3,101998.3,114048.93,-10.57,中性,1,24.46,-0.17,跌,False,2025
2025-11-05,2025-11-05 06:00,101824.89,101824.89,114048.93,-10.72,中性,1,24.44,0.29,涨,False,2025
2025-11-05,2025-11-05 07:00,102119.99,102119.99,114048.93,-10.46,中性,1,24.42,-0.12,跌,False,2025
2025-11-05,2025-11-05 08:00,101993.02,101993.02,114048.93,-10.57,中性,1,24.32,-0.29,跌,False,2025
2025-11-05,2025-11-05 09:00,101699.74,101699.74,114048.93,-10.83,中性,1,24.1,0.29,涨,False,2025
2025-11-05,2025-11-05 10:00,101995.29,101995.29,114048.93,-10.57,中性,1,23.89,-0.58,跌,False,2025
2025-11-05,2025-11-05 11:00,101401.97,101401.97,114048.93,-11.09,中性,1,23.52,0.66,涨,False,2025
2025-11-05,2025-11-05 12:00,102070.61,102070.61,114048.93,-10.5,中性,1,23.21,0.59,涨,False,2025
2025-11-05,2025-11-05 13:00,102673.35,102673.35,114048.93,-9.97,中性,1,22.86,0.3,涨,False,2025
2025-11-05,2025-11-05 14:00,102985.91,102985.91,114048.93,-9.7,中性,1,22.45,0.21,涨,False,2025
2025-11-05,2025-11-05 15:00,103202.3,103202.3,114048.93,-9.51,中性,1,22.01,0.51,涨,False,2025
2025-11-05,2025-11-05 16:00,103728.3,103728.3,114048.93,-9.05,中性,1,21.65,0.18,涨,False,2025
2025-11-05,2025-11-05 17:00,103919.2,103919.2,114048.93,-8.88,中性,1,21.17,-0.01,平,True,2025
2025-11-05,2025-11-05 18:00,103904.05,103904.05,114048.93,-8.9,中性,1,20.66,0.43,涨,False,2025
2025-11-05,2025-11-05 19:00,104347.4,104347.4,114048.93,-8.51,中性,1,20.24,-0.33,跌,False,2025
2025-11-05,2025-11-05 20:00,104008.09,104008.09,114048.93,-8.8,中性,1,19.81,-0.17,跌,False,2025
2025-11-05,2025-11-05 21:00,103831.22,103831.22,114048.93,-8.96,中性,1,19.41,-0.15,跌,False,2025
2025-11-05,2025-11-05 22:00,103672.37,103672.37,114048.93,-9.1,中性,1,19.08,0.03,平,True,2025
2025-11-05,2025-11-05 23:00,103706.55,103706.55,114048.93,-9.07,中性,1,18.79,0.17,涨,False,2025
2025-11-06,2025-11-06 00:00,103885.16,103885.16,114048.93,-8.91,中性,1,18.57,-0.2,跌,False,2025
2025-11-06,2025-11-06 01:00,103677.72,103677.72,114048.93,-9.09,中性,1,18.34,-0.3,跌,False,2025
2025-11-06,2025-11-06 02:00,103365.65,103365.65,114048.93,-9.37,中性,1,18.07,-0.04,平,True,2025
2025-11-06,2025-11-06 03:00,103321.81,103321.81,114048.93,-9.41,中性,1,17.87,0.3,涨,False,2025
2025-11-06,2025-11-06 04:00,103636.03,103636.03,114048.93,-9.13,中性,1,17.78,0.38,涨,False,2025
2025-11-06,2025-11-06 05:00,104030.79,104030.79,114048.93,-8.78,中性,1,17.77,-0.85,跌,False,2025
2025-11-06,2025-11-06 06:00,103143.57,103143.57,114048.93,-9.56,中性,1,17.61,0.17,涨,False,2025
2025-11-06,2025-11-06 07:00,103318.75,103318.75,114048.93,-9.41,中性,1,17.64,-0.13,跌,False,2025
2025-11-06,2025-11-06 08:00,103185.48,103185.48,114048.93,-9.53,中性,1,17.7,0.01,平,True,2025
2025-11-06,2025-11-06 09:00,103200.26,103200.26,114048.93,-9.51,中性,1,17.89,-0.38,跌,False,2025
2025-11-06,2025-11-06 10:00,102810.01,102810.01,114048.93,-9.85,中性,1,18.15,0.3,涨,False,2025
2025-11-06,2025-11-06 11:00,103122.54,103122.54,114048.93,-9.58,中性,1,18.63,0.1,涨,False,2025
2025-11-06,2025-11-06 12:00,103227.58,103227.58,114048.93,-9.49,中性,1,19.19,-0.65,跌,False,2025
2025-11-06,2025-11-06 13:00,102552.38,102552.38,114048.93,-10.08,中性,1,19.79,0.75,涨,False,2025
2025-11-06,2025-11-06 14:00,103319.71,103319.71,114048.93,-9.41,中性,1,20.61,-1.16,跌,False,2025
2025-11-06,2025-11-06 15:00,102125.0,102125.0,114048.93,-10.46,中性,1,21.17,-0.11,跌,False,2025
2025-11-06,2025-11-06 16:00,102014.48,102014.48,114048.93,-10.55,中性,1,21.72,-1.12,跌,False,2025
2025-11-06,2025-11-06 17:00,100867.2,100867.2,114048.93,-11.56,中性,1,21.67,0.93,涨,False,2025
2025-11-06,2025-11-06 18:00,101804.01,101804.01,114048.93,-10.74,中性,1,21.88,-0.08,平,True,2025
2025-11-06,2025-11-06 19:00,101722.13,101722.13,114048.93,-10.81,中性,1,22.18,-0.33,跌,False,2025
2025-11-06,2025-11-06 20:00,101388.81,101388.81,114048.93,-11.1,中性,1,22.77,-0.47,跌,False,2025
2025-11-06,2025-11-06 21:00,100914.11,100914.11,114048.93,-11.52,中性,1,23.57,0.2,涨,False,2025
2025-11-06,2025-11-06 22:00,101117.17,101117.17,114048.93,-11.34,中性,1,24.22,0.29,涨,False,2025
2025-11-06,2025-11-06 23:00,101415.05,101415.05,114048.93,-11.08,中性,1,24.93,-0.07,平,True,2025
2025-11-07,2025-11-07 00:00,101346.04,101346.04,114048.93,-11.14,中性,1,25.68,0.13,涨,False,2025
2025-11-07,2025-11-07 01:00,101479.78,101479.78,114048.93,-11.02,中性,1,26.38,0.06,平,True,2025
2025-11-07,2025-11-07 02:00,101538.96,101538.96,114048.93,-10.97,中性,1,27.0,0.36,涨,False,2025
2025-11-07,2025-11-07 03:00,101905.11,101905.11,114048.93,-10.65,中性,1,27.58,0.01,平,True,2025
2025-11-07,2025-11-07 04:00,101916.29,101916.29,114048.93,-10.64,中性,1,28.3,0.11,涨,False,2025
2025-11-07,2025-11-07 05:00,102027.19,102027.19,114048.93,-10.54,中性,1,29.43,0.41,涨,False,2025
2025-11-07,2025-11-07 06:00,102447.47,102447.47,114048.93,-10.17,中性,1,30.54,-0.61,跌,False,2025
2025-11-07,2025-11-07 07:00,101819.1,101819.1,114048.93,-10.72,中性,1,31.16,0.19,涨,False,2025
2025-11-07,2025-11-07 08:00,102010.0,102010.0,114048.93,-10.56,中性,1,31.25,-0.5,跌,False,2025
2025-11-07,2025-11-07 09:00,101496.18,101496.18,114048.93,-11.01,中性,1,30.75,-0.48,跌,False,2025
2025-11-07,2025-11-07 10:00,101013.66,101013.66,114048.93,-11.43,中性,1,29.8,-0.24,跌,False,2025
2025-11-07,2025-11-07 11:00,100770.85,100770.85,114048.93,-11.64,中性,1,28.84,-0.36,跌,False,2025
2025-11-07,2025-11-07 12:00,100411.89,100411.89,114048.93,-11.96,中性,1,28.07,-0.77,跌,False,2025
2025-11-07,2025-11-07 13:00,99638.28,99638.28,114048.93,-12.64,中性,1,27.41,0.71,涨,False,2025
2025-11-07,2025-11-07 14:00,100347.35,100347.35,114048.93,-12.01,中性,1,26.7,0.46,涨,False,2025
2025-11-07,2025-11-07 15:00,100806.08,100806.08,114048.93,-11.61,中性,1,26.13,-0.01,平,True,2025
2025-11-07,2025-11-07 16:00,100797.95,100797.95,114048.93,-11.62,中性,1,25.72,0.37,涨,False,2025
2025-11-07,2025-11-07 17:00,101169.2,101169.2,114048.93,-11.29,中性,1,25.36,1.21,涨,False,2025
2025-11-07,2025-11-07 18:00,102397.12,102397.12,114048.93,-10.22,中性,1,25.1,0.21,涨,False,2025
2025-11-07,2025-11-07 19:00,102609.46,102609.46,114048.93,-10.03,中性,1,25.01,0.77,涨,False,2025
2025-11-07,2025-11-07 20:00,103395.25,103395.25,114048.93,-9.34,中性,1,25.02,0.38,涨,False,2025
2025-11-07,2025-11-07 21:00,103783.09,103783.09,114048.93,-9.0,中性,1,25.07,0.09,平,True,2025
2025-11-07,2025-11-07 22:00,103879.23,103879.23,114048.93,-8.92,中性,1,25.13,-0.24,跌,False,2025
2025-11-07,2025-11-07 23:00,103633.03,103633.03,114048.93,-9.13,中性,1,25.04,-0.28,跌,False,2025
2025-11-08,2025-11-08 00:00,103339.08,103339.08,114048.93,-9.39,中性,1,24.87,-0.61,跌,False,2025
2025-11-08,2025-11-08 01:00,102713.15,102713.15,114048.93,-9.94,中性,1,24.6,0.28,涨,False,2025
2025-11-08,2025-11-08 02:00,102996.84,102996.84,114048.93,-9.69,中性,1,24.33,-0.15,跌,False,2025
2025-11-08,2025-11-08 03:00,102846.65,102846.65,114048.93,-9.82,中性,1,23.99,-0.25,跌,False,2025
2025-11-08,2025-11-08 04:00,102592.76,102592.76,114048.93,-10.04,中性,1,23.6,-0.03,平,True,2025
2025-11-08,2025-11-08 05:00,102565.03,102565.03,114048.93,-10.07,中性,1,23.23,-0.25,跌,False,2025
2025-11-08,2025-11-08 06:00,102304.0,102304.0,114048.93,-10.3,中性,1,22.67,-0.09,平,True,2025
2025-11-08,2025-11-08 07:00,102215.62,102215.62,114048.93,-10.38,中性,1,22.15,0.13,涨,False,2025
2025-11-08,2025-11-08 08:00,102352.96,102352.96,114048.93,-10.26,中性,1,21.66,0.08,平,True,2025
2025-11-08,2025-11-08 09:00,102431.74,102431.74,114048.93,-10.19,中性,1,21.22,-0.03,平,True,2025
2025-11-08,2025-11-08 10:00,102399.46,102399.46,114048.93,-10.21,中性,1,20.96,0.08,平,True,2025
2025-11-08,2025-11-08 11:00,102480.04,102480.04,114048.93,-10.14,中性,1,20.91,-0.61,跌,False,2025
2025-11-08,2025-11-08 12:00,101857.1,101857.1,114048.93,-10.69,中性,1,20.82,0.2,涨,False,2025
2025-11-08,2025-11-08 13:00,102065.14,102065.14,114048.93,-10.51,中性,1,20.99,-0.26,跌,False,2025
2025-11-08,2025-11-08 14:00,101804.63,101804.63,114048.93,-10.74,中性,1,21.25,0.02,平,True,2025
2025-11-08,2025-11-08 15:00,101827.19,101827.19,114048.93,-10.72,中性,1,21.65,-0.11,跌,False,2025
2025-11-08,2025-11-08 16:00,101711.45,101711.45,114048.93,-10.82,中性,1,22.22,0.14,涨,False,2025
2025-11-08,2025-11-08 17:00,101850.22,101850.22,114048.93,-10.7,中性,1,23.24,0.14,涨,False,2025
2025-11-08,2025-11-08 18:00,101994.52,101994.52,114048.93,-10.57,中性,1,24.12,0.14,涨,False,2025
2025-11-08,2025-11-08 19:00,102139.53,102139.53,114048.93,-10.44,中性,1,24.83,-0.15,跌,False,2025
2025-11-08,2025-11-08 20:00,101989.65,101989.65,114048.93,-10.57,中性,1,25.41,0.08,平,True,2025
2025-11-08,2025-11-08 21:00,102068.06,102068.06,114048.93,-10.51,中性,1,25.9,0.2,涨,False,2025
2025-11-08,2025-11-08 22:00,102272.81,102272.81,114048.93,-10.33,中性,1,27.47,0.1,涨,False,2025
2025-11-08,2025-11-08 23:00,102377.46,102377.46,114048.93,-10.23,中性,1,29.15,-0.06,平,True,2025
2025-11-09,2025-11-09 00:00,102312.94,102312.94,114048.93,-10.29,中性,1,30.49,-0.5,跌,False,2025
2025-11-09,2025-11-09 01:00,101797.74,101797.74,114048.93,-10.74,中性,1,31.23,0.24,涨,False,2025
2025-11-09,2025-11-09 02:00,102045.07,102045.07,114048.93,-10.53,中性,1,31.52,-0.4,跌,False,2025
